,0,1,2,3,4,5,6,7,8,9
303,11895.0,39.0,27170.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
304,9950.0,42.0,27141.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
305,12450.0,38.0,26262.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
306,12500.0,38.0,26000.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
307,14950.0,43.0,25228.0,3.0,110.0,1.0,0.0,1600.0,3.0,1045.0
308,13750.0,39.0,25062.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
309,12695.0,39.0,24723.0,3.0,110.0,1.0,1.0,1600.0,4.0,1060.0
310,14990.0,33.0,24650.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
311,12750.0,43.0,24553.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
312,14350.0,41.0,24475.0,3.0,110.0,1.0,0.0,1600.0,5.0,1030.0
313,12950.0,39.0,24444.0,3.0,110.0,1.0,0.0,1600.0,3.0,1040.0
314,11500.0,35.0,24011.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
315,11950.0,41.0,24000.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
316,13450.0,40.0,23616.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
317,12900.0,38.0,22865.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
318,10500.0,41.0,22780.0,3.0,86.0,1.0,0.0,1300.0,5.0,1035.0
319,10950.0,35.0,21904.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
320,11950.0,41.0,21651.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
321,11450.0,37.0,21500.0,3.0,110.0,1.0,0.0,1600.0,5.0,1030.0
322,10250.0,39.0,18500.0,3.0,110.0,0.0,0.0,1600.0,4.0,1030.0
323,13995.0,35.0,18000.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
324,11950.0,40.0,17051.0,3.0,97.0,0.0,0.0,1400.0,5.0,1060.0
325,13250.0,33.0,16512.0,3.0,97.0,1.0,0.0,1400.0,5.0,1085.0
326,12950.0,40.0,16325.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
327,11750.0,38.0,16000.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
328,11500.0,39.0,12000.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
329,13500.0,43.0,10000.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
330,6500.0,53.0,216000.0,2.0,69.0,0.0,0.0,1900.0,3.0,1110.0
331,6400.0,51.0,198167.0,2.0,69.0,0.0,0.0,1900.0,4.0,1095.0
332,7750.0,54.0,174139.0,2.0,72.0,1.0,0.0,2000.0,4.0,1100.0
333,8900.0,45.0,174000.0,2.0,69.0,1.0,0.0,1900.0,5.0,1095.0
334,8500.0,55.0,150000.0,1.0,110.0,1.0,0.0,1600.0,3.0,1075.0
335,8950.0,54.0,149329.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
336,9900.0,51.0,146736.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
337,10250.0,53.0,143513.0,2.0,69.0,0.0,0.0,1900.0,5.0,1140.0
338,9250.0,48.0,142130.0,1.0,110.0,0.0,0.0,1600.0,5.0,1119.0
339,7750.0,48.0,140700.0,2.0,69.0,1.0,0.0,1900.0,5.0,1110.0
340,9450.0,54.0,138394.0,2.0,69.0,1.0,0.0,1900.0,4.0,1095.0
341,9950.0,49.0,131364.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
342,4450.0,56.0,129155.0,2.0,69.0,0.0,0.0,1800.0,5.0,1110.0
343,9950.0,50.0,126110.0,3.0,110.0,0.0,0.0,1600.0,3.0,1055.0
344,9000.0,48.0,119742.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
345,9950.0,53.0,117913.0,2.0,69.0,1.0,0.0,1900.0,5.0,1110.0
346,12450.0,47.0,117430.0,2.0,90.0,1.0,0.0,2000.0,3.0,1165.0
347,10500.0,55.0,117175.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
348,8950.0,53.0,115113.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
349,5150.0,56.0,113997.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
350,10950.0,49.0,107859.0,3.0,97.0,0.0,0.0,1400.0,5.0,1060.0
351,9450.0,52.0,104805.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
352,10950.0,51.0,103018.0,2.0,69.0,0.0,0.0,1900.0,5.0,1140.0
353,11900.0,47.0,102352.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
354,9950.0,50.0,102030.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
355,11950.0,54.0,101352.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
356,7900.0,50.0,99865.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
357,10950.0,52.0,99323.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
358,8950.0,48.0,98100.0,2.0,69.0,1.0,0.0,1900.0,5.0,1140.0
359,11950.0,51.0,98040.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
360,10900.0,49.0,97600.0,3.0,110.0,1.0,0.0,1600.0,3.0,1045.0
361,9950.0,55.0,97234.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
362,9950.0,51.0,96135.0,2.0,72.0,0.0,0.0,2000.0,3.0,1115.0
363,10950.0,54.0,96100.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
364,8950.0,55.0,94401.0,2.0,72.0,0.0,0.0,2000.0,3.0,1115.0
365,8950.0,55.0,94122.0,3.0,86.0,1.0,0.0,1300.0,3.0,1015.0
366,10500.0,49.0,91340.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
367,8950.0,53.0,90200.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
368,9250.0,53.0,90097.0,2.0,69.0,1.0,0.0,1900.0,5.0,1140.0
369,11500.0,48.0,89049.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
370,9750.0,52.0,89000.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
371,11450.0,49.0,86221.0,3.0,110.0,0.0,0.0,1600.0,3.0,1045.0
372,12500.0,54.0,84598.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
373,10500.0,50.0,83567.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
374,12950.0,50.0,83106.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
375,12200.0,50.0,82805.0,3.0,110.0,1.0,0.0,1600.0,3.0,1040.0
376,10950.0,50.0,82735.0,3.0,97.0,1.0,0.0,1400.0,3.0,1030.0
377,10950.0,54.0,81905.0,3.0,110.0,1.0,0.0,1600.0,5.0,1105.0
378,11290.0,49.0,80320.0,3.0,110.0,1.0,1.0,1600.0,3.0,1070.0
379,10750.0,49.0,80090.0,3.0,97.0,1.0,0.0,1400.0,3.0,1030.0
380,10895.0,53.0,79800.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
381,11500.0,47.0,78785.0,1.0,110.0,1.0,0.0,1600.0,5.0,1119.0
382,9750.0,48.0,78600.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
383,10250.0,55.0,77780.0,3.0,110.0,0.0,0.0,1600.0,3.0,1040.0
384,12500.0,49.0,77648.0,3.0,110.0,0.0,0.0,1600.0,4.0,1030.0
385,11950.0,54.0,77270.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
386,11450.0,46.0,75249.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
387,11750.0,48.0,75045.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
388,10950.0,50.0,74849.0,3.0,110.0,1.0,1.0,1600.0,4.0,1060.0
389,11950.0,55.0,74715.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
390,11450.0,56.0,74500.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
391,8900.0,49.0,74494.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
392,10500.0,50.0,73634.0,3.0,110.0,0.0,0.0,1587.0,5.0,1075.0
393,11750.0,47.0,73403.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
394,11450.0,49.0,73175.0,3.0,97.0,1.0,0.0,1400.0,3.0,1030.0
395,12000.0,52.0,73000.0,3.0,110.0,0.0,0.0,1600.0,3.0,1055.0
396,11950.0,50.0,72242.0,3.0,110.0,0.0,1.0,1600.0,3.0,1070.0
397,9850.0,53.0,72000.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
398,10950.0,54.0,71725.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
399,10950.0,54.0,71276.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
400,10990.0,53.0,70239.0,3.0,110.0,0.0,0.0,1600.0,3.0,1040.0
401,9500.0,55.0,69813.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
402,10750.0,46.0,69574.0,3.0,97.0,0.0,0.0,1400.0,5.0,1065.0
403,8750.0,47.0,69000.0,2.0,69.0,1.0,0.0,1900.0,5.0,1140.0
404,8750.0,49.0,68565.0,3.0,110.0,1.0,0.0,1600.0,4.0,1030.0
405,11450.0,55.0,68520.0,2.0,72.0,1.0,0.0,2000.0,3.0,1115.0
406,9950.0,46.0,68414.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
407,11950.0,56.0,66777.0,3.0,110.0,0.0,0.0,1600.0,5.0,1090.0
408,13950.0,52.0,66527.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
409,11250.0,54.0,66063.0,3.0,110.0,1.0,0.0,1600.0,5.0,1090.0
410,9750.0,56.0,65400.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
411,9950.0,52.0,65170.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
412,11950.0,56.0,65000.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
413,10450.0,48.0,64193.0,3.0,110.0,1.0,0.0,1600.0,3.0,1040.0
414,8950.0,54.0,64000.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
415,10250.0,54.0,63792.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
416,9930.0,53.0,63635.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
417,10500.0,54.0,63135.0,3.0,110.0,1.0,0.0,1600.0,3.0,1050.0
418,11950.0,54.0,63123.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
419,11500.0,48.0,63000.0,2.0,69.0,1.0,0.0,1900.0,5.0,1140.0
420,11450.0,54.0,62987.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
421,9900.0,56.0,62751.0,3.0,110.0,0.0,0.0,1600.0,3.0,1050.0
422,9500.0,54.0,62519.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
423,10500.0,50.0,62280.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
424,10750.0,50.0,61672.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
425,8950.0,54.0,61000.0,2.0,69.0,0.0,0.0,2000.0,5.0,1140.0
426,12000.0,56.0,61000.0,3.0,110.0,1.0,0.0,1600.0,3.0,1050.0
427,10750.0,54.0,60239.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
428,9799.0,51.0,59000.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
429,11750.0,51.0,58761.0,3.0,97.0,0.0,0.0,1300.0,5.0,1060.0
430,11950.0,54.0,58745.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
431,11250.0,52.0,58596.0,3.0,110.0,1.0,0.0,1600.0,3.0,1045.0
432,11750.0,54.0,58530.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
433,11250.0,56.0,58142.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
434,9950.0,53.0,57948.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
435,9700.0,51.0,57645.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
436,11950.0,47.0,57500.0,3.0,110.0,1.0,0.0,1600.0,4.0,1105.0
437,9900.0,53.0,57475.0,3.0,110.0,0.0,0.0,1600.0,3.0,1040.0
438,9990.0,55.0,56743.0,3.0,110.0,0.0,0.0,1600.0,3.0,1045.0
439,9475.0,48.0,56675.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
440,11500.0,54.0,55877.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
441,11950.0,53.0,55500.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
442,10500.0,50.0,54465.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
443,11700.0,52.0,53561.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
444,11900.0,51.0,53408.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
445,13950.0,51.0,53268.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
446,10950.0,49.0,53116.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
447,10500.0,56.0,52448.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
448,10750.0,55.0,52149.0,3.0,97.0,1.0,0.0,1400.0,3.0,1085.0
449,11950.0,55.0,52141.0,3.0,110.0,1.0,0.0,1600.0,5.0,1070.0
450,10495.0,48.0,50967.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
451,11450.0,50.0,50400.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
452,9400.0,54.0,50000.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
453,11950.0,51.0,50000.0,3.0,86.0,1.0,0.0,1300.0,5.0,1045.0
454,18950.0,49.0,49568.0,3.0,110.0,1.0,0.0,1600.0,3.0,1105.0
455,11450.0,51.0,49473.0,3.0,110.0,0.0,0.0,1600.0,3.0,1055.0
456,10250.0,52.0,49432.0,3.0,110.0,1.0,0.0,1600.0,3.0,1050.0
457,11450.0,48.0,49417.0,3.0,110.0,1.0,0.0,1600.0,3.0,1045.0
458,9950.0,54.0,49366.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
459,10500.0,56.0,48731.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
460,9950.0,48.0,48071.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
461,10250.0,54.0,47852.0,3.0,110.0,1.0,0.0,1600.0,4.0,1030.0
462,10850.0,54.0,47768.0,3.0,110.0,0.0,0.0,1600.0,3.0,1055.0
463,11895.0,52.0,47689.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
464,12950.0,53.0,47451.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
465,11950.0,50.0,47219.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
466,10750.0,56.0,47211.0,3.0,110.0,1.0,0.0,1600.0,5.0,1070.0
467,9550.0,54.0,46856.0,3.0,97.0,0.0,0.0,1400.0,5.0,1060.0
468,10950.0,56.0,46500.0,3.0,86.0,0.0,0.0,1300.0,5.0,1035.0
469,11750.0,52.0,46449.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
470,10950.0,47.0,46391.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
471,12450.0,54.0,46230.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
472,10500.0,52.0,46029.0,3.0,110.0,1.0,0.0,1600.0,4.0,1030.0
473,10900.0,50.0,46000.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
474,12950.0,50.0,45900.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
475,10950.0,47.0,45850.0,3.0,97.0,0.0,0.0,1400.0,5.0,1060.0
476,12500.0,56.0,45336.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
477,9950.0,55.0,44537.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
478,10750.0,56.0,43700.0,3.0,86.0,1.0,0.0,1300.0,3.0,1025.0
479,12500.0,48.0,43120.0,3.0,97.0,1.0,0.0,1400.0,3.0,1030.0
480,10450.0,49.0,41710.0,3.0,110.0,0.0,0.0,1600.0,3.0,1040.0
481,10750.0,52.0,41700.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
482,12950.0,49.0,41636.0,3.0,110.0,1.0,0.0,1600.0,5.0,1105.0
483,10995.0,50.0,41273.0,3.0,97.0,0.0,0.0,1400.0,5.0,1060.0
484,11950.0,49.0,40836.0,3.0,110.0,0.0,1.0,1600.0,3.0,1075.0
485,11950.0,47.0,40361.0,3.0,110.0,1.0,0.0,1600.0,5.0,1090.0
486,13750.0,54.0,40325.0,3.0,86.0,0.0,0.0,1300.0,5.0,1045.0
487,13500.0,50.0,39706.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
488,10950.0,54.0,39291.0,3.0,110.0,1.0,0.0,1600.0,3.0,1040.0
489,8950.0,47.0,38900.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
490,9750.0,56.0,37461.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
491,10900.0,54.0,37000.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
492,10995.0,55.0,36406.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
493,10950.0,52.0,36000.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
494,12950.0,45.0,36000.0,3.0,110.0,1.0,1.0,1600.0,3.0,1070.0
495,11500.0,52.0,35823.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
496,10950.0,56.0,35230.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
497,11710.0,48.0,35142.0,3.0,110.0,0.0,0.0,1600.0,3.0,1055.0
498,9980.0,49.0,34890.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
499,12250.0,51.0,34882.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
500,11500.0,46.0,34000.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
501,11950.0,56.0,33998.0,3.0,110.0,0.0,0.0,1600.0,5.0,1080.0
502,11500.0,55.0,33230.0,3.0,110.0,0.0,0.0,1600.0,3.0,1050.0
503,11900.0,46.0,33021.0,3.0,110.0,1.0,0.0,1600.0,5.0,1080.0
504,11930.0,49.0,31999.0,3.0,97.0,0.0,0.0,1400.0,3.0,1030.0
505,10500.0,52.0,31579.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
506,8950.0,56.0,31000.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
507,10450.0,46.0,30806.0,3.0,97.0,1.0,0.0,1400.0,5.0,1060.0
508,10500.0,55.0,30461.0,3.0,86.0,1.0,0.0,1300.0,5.0,1050.0
509,12950.0,50.0,29686.0,3.0,110.0,1.0,1.0,1600.0,3.0,1075.0
510,9950.0,55.0,29650.0,3.0,86.0,0.0,0.0,1300.0,3.0,1025.0
511,9950.0,48.0,28656.0,3.0,97.0,0.0,0.0,1400.0,3.0,1085.0
512,9950.0,55.0,27500.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
513,10950.0,48.0,26938.0,3.0,110.0,1.0,0.0,1600.0,3.0,1040.0
514,10950.0,53.0,26624.0,3.0,97.0,0.0,0.0,1400.0,5.0,1060.0
515,9950.0,47.0,26221.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
516,10800.0,50.0,22500.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
517,10500.0,56.0,19313.0,3.0,97.0,0.0,0.0,1400.0,3.0,1025.0
518,10450.0,50.0,17619.0,3.0,110.0,0.0,0.0,1600.0,4.0,1030.0
519,10450.0,48.0,15000.0,3.0,97.0,1.0,0.0,1400.0,3.0,1025.0
520,12950.0,50.0,10210.0,3.0,97.0,0.0,0.0,1400.0,5.0,1065.0
521,11250.0,47.0,5309.0,3.0,110.0,1.0,1.0,1600.0,3.0,1070.0
522,7500.0,50.0,1.0,2.0,90.0,1.0,0.0,2000.0,3.0,1260.0
523,6950.0,58.0,205000.0,2.0,72.0,1.0,0.0,2000.0,4.0,1100.0
524,7900.0,68.0,204250.0,2.0,72.0,0.0,0.0,2000.0,3.0,1115.0
525,5950.0,68.0,194545.0,3.0,86.0,0.0,0.0,1300.0,4.0,1000.0
526,7500.0,59.0,190900.0,2.0,72.0,1.0,0.0,2000.0,3.0,1115.0
527,7500.0,62.0,183500.0,2.0,72.0,1.0,0.0,2000.0,5.0,1140.0
528,6900.0,65.0,176184.0,2.0,72.0,1.0,0.0,2000.0,3.0,1115.0
529,7950.0,67.0,155500.0,3.0,110.0,1.0,0.0,1600.0,5.0,1050.0
530,7750.0,59.0,154783.0,2.0,72.0,1.0,0.0,2000.0,3.0,1120.0
531,7950.0,64.0,154462.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
532,8250.0,64.0,150585.0,3.0,110.0,1.0,0.0,1600.0,3.0,1065.0
533,6250.0,67.0,149000.0,2.0,90.0,1.0,0.0,2000.0,5.0,1135.0
534,9500.0,62.0,147636.0,2.0,72.0,0.0,0.0,2000.0,5.0,1135.0
535,6900.0,59.0,144521.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
536,8450.0,64.0,144000.0,1.0,110.0,1.0,0.0,1600.0,3.0,1065.0
537,7350.0,65.0,140168.0,2.0,72.0,1.0,0.0,2000.0,3.0,1115.0
538,8950.0,68.0,140000.0,3.0,110.0,1.0,0.0,1600.0,5.0,1085.0
539,6900.0,60.0,139800.0,2.0,72.0,0.0,0.0,2000.0,3.0,1115.0
540,8950.0,64.0,133769.0,2.0,72.0,1.0,0.0,2000.0,3.0,1120.0
541,8950.0,58.0,133405.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
542,8950.0,65.0,132807.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
543,7950.0,64.0,132393.0,2.0,72.0,0.0,0.0,2000.0,5.0,1135.0
544,7750.0,60.0,130270.0,3.0,110.0,0.0,0.0,1600.0,3.0,1050.0
545,7500.0,59.0,130000.0,2.0,72.0,1.0,0.0,2000.0,4.0,1135.0
546,8950.0,67.0,127000.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
547,9800.0,67.0,126800.0,2.0,72.0,0.0,0.0,2000.0,5.0,1135.0
548,9450.0,66.0,126452.0,3.0,110.0,1.0,0.0,1600.0,5.0,1085.0
549,8950.0,62.0,125175.0,2.0,116.0,0.0,0.0,2000.0,5.0,1150.0
550,8750.0,68.0,125000.0,2.0,72.0,1.0,0.0,2000.0,3.0,1115.0
551,10500.0,61.0,123000.0,2.0,72.0,0.0,0.0,2000.0,5.0,1135.0
552,7995.0,59.0,121626.0,3.0,86.0,0.0,0.0,1300.0,5.0,1050.0
553,9950.0,66.0,120000.0,2.0,72.0,0.0,0.0,2000.0,4.0,1100.0
554,9950.0,68.0,119541.0,3.0,110.0,0.0,0.0,1600.0,3.0,1055.0
555,8950.0,68.0,119500.0,3.0,110.0,1.0,0.0,1600.0,5.0,1070.0
556,7950.0,68.0,119289.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
557,10950.0,57.0,118833.0,3.0,110.0,0.0,0.0,1600.0,3.0,1065.0
558,9950.0,64.0,118000.0,2.0,72.0,1.0,0.0,2000.0,5.0,1150.0
559,8600.0,68.0,117955.0,3.0,110.0,1.0,1.0,1600.0,4.0,1065.0
560,7250.0,65.0,117609.0,3.0,86.0,0.0,0.0,1300.0,3.0,1015.0
561,8000.0,64.0,116000.0,3.0,86.0,0.0,0.0,1300.0,5.0,1045.0
562,9950.0,58.0,115715.0,3.0,110.0,0.0,0.0,1600.0,5.0,1070.0
563,9450.0,60.0,115191.0,1.0,110.0,1.0,0.0,1600.0,4.0,1079.0
564,7950.0,68.0,115071.0,3.0,110.0,1.0,0.0,1600.0,3.0,1055.0
565,9450.0,63.0,115000.0,1.0,110.0,0.0,0.0,1600.0,3.0,1109.0
566,9950.0,64.0,114846.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
567,6950.0,65.0,114383.0,2.0,90.0,0.0,0.0,2000.0,3.0,1260.0
568,8250.0,59.0,113700.0,3.0,110.0,1.0,0.0,1600.0,5.0,1065.0
569,9950.0,67.0,113118.0,3.0,86.0,1.0,0.0,1300.0,3.0,1020.0
570,8250.0,59.0,112827.0,3.0,86.0,1.0,0.0,1300.0,5.0,1040.0
571,9950.0,68.0,112116.0,3.0,110.0,1.0,0.0,1600.0,5.0,1070.0
572,9750.0,65.0,111769.0,3.0,110.0,0.0,0.0,1600.0,3.0,1065.0
573,9250.0,61.0,110853.0,3.0,110.0,1.0,0.0,1600.0,5.0,1070.0
574,9500.0,68.0,110287.0,3.0,110.0,1.0,0.0,1600.0,3.0,1050.0
575,9950.0,62.0,109547.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
576,7750.0,63.0,109230.0,3.0,110.0,0.0,0.0,1600.0,3.0,1050.0
577,9500.0,68.0,109150.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
578,9950.0,67.0,108793.0,3.0,110.0,1.0,0.0,1600.0,4.0,1035.0
579,9750.0,58.0,105942.0,3.0,86.0,0.0,0.0,1300.0,5.0,1040.0
580,8500.0,62.0,105000.0,3.0,86.0,0.0,0.0,1300.0,5.0,1040.0
581,8495.0,68.0,104299.0,3.0,110.0,1.0,0.0,1600.0,5.0,1085.0
582,9250.0,67.0,104000.0,3.0,86.0,0.0,0.0,1300.0,3.0,1020.0
583,6900.0,68.0,104000.0,3.0,86.0,1.0,0.0,1300.0,3.0,1015.0
584,8950.0,58.0,103458.0,3.0,86.0,1.0,0.0,1300.0,3.0,1025.0
585,9500.0,63.0,103400.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
586,9250.0,63.0,102807.0,3.0,86.0,0.0,0.0,1300.0,5.0,1055.0
587,9895.0,68.0,102494.0,3.0,110.0,0.0,0.0,1600.0,5.0,1090.0
588,9950.0,57.0,102300.0,2.0,72.0,1.0,0.0,2000.0,5.0,1135.0
589,7950.0,61.0,102106.0,3.0,110.0,0.0,0.0,1600.0,3.0,1050.0
590,8750.0,68.0,101889.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
591,8250.0,57.0,101791.0,2.0,72.0,0.0,0.0,2000.0,3.0,1115.0
592,8950.0,68.0,101001.0,3.0,110.0,0.0,0.0,1600.0,5.0,1075.0
593,8950.0,61.0,100748.0,3.0,110.0,0.0,0.0,1600.0,5.0,1070.0
594,9450.0,67.0,99781.0,3.0,110.0,1.0,0.0,1600.0,5.0,1085.0
595,8950.0,59.0,98658.0,3.0,86.0,1.0,0.0,1300.0,3.0,1020.0
596,9250.0,65.0,98500.0,3.0,110.0,1.0,0.0,1600.0,5.0,1075.0
597,8750.0,64.0,98291.0,3.0,86.0,0.0,0.0,1300.0,4.0,1000.0
598,9950.0,61.0,97648.0,3.0,110.0,1.0,0.0,1600.0,3.0,1065.0
599,8950.0,66.0,97046.0,3.0,86.0,1.0,0.0,1300.0,4.0,1000.0
600,8950.0,67.0,96000.0,3.0,110.0,1.0,0.0,1600.0,3.0,1050.0
601,12250.0,60.0,96000.0,2.0,72.0,0.0,0.0,2000.0,4.0,1100.0
602,10250.0,61.0,95147.0,3.0,110.0,1.0,0.0,1600.0,3.0,1050.0
603,8950.0,68.0,95000.0,3.0,110.0,0.0,0.0,1600.0,3.0,1050.0
604,9900.0,66.0,94606.0,3.0,110.0,0.0,0.0,1600.0,3.0,1065.0
605,8250.0,63.0,94504.0,3.0,86.0,1.0,0.0,1300.0,4.0,1000.0
